"时间（周）","话题热度占比（%）","95%置信区间上界（%）","95%置信区间下界（%）","话题热度占比预测（%）","置信度为95%的预测区间下界（%）","置信度为95%的预测区间上界（%）"
"201801","0.556541442183307","1.33563979039793","-0.22255690603132","NaN","NaN","NaN"
"201802","0.644435013767202","1.42353336198183","-0.134663334447424","NaN","NaN","NaN"
"201803","0.828036295922743","1.60713464413737","0.0489379477081164","NaN","NaN","NaN"
"201804","1.29054559718123","2.06964394539585","0.5114472489666","NaN","NaN","NaN"
"201805","0.65987985051532","1.43897819872995","-0.119218497699306","NaN","NaN","NaN"
"201806","0.927660377911185","1.70675872612581","0.148562029696559","NaN","NaN","NaN"
"201807","1.31469784977072","2.09379619798535","0.535599501556097","NaN","NaN","NaN"
"201808","1.09776998628016","1.87686833449479","0.318671638065533","NaN","NaN","NaN"
"201809","1.03953943754738","1.81863778576201","0.260441089332758","NaN","NaN","NaN"
"201810","1.12915067101719","1.90824901923181","0.350052322802559","NaN","NaN","NaN"
"201811","1.26073441823472","2.03983276644935","0.481636070020098","NaN","NaN","NaN"
"201812","0.581296923174243","1.36039527138887","-0.197801425040384","NaN","NaN","NaN"
"201813","0.949667499965571","1.7287658481802","0.170569151750945","NaN","NaN","NaN"
"201814","1.00601608251117","1.78511443072579","0.226917734296539","NaN","NaN","NaN"
"201815","0.605893336121079","1.38499168433571","-0.173205012093548","NaN","NaN","NaN"
"201816","0.692631215745917","1.47172956396054","-0.0864671324687097","NaN","NaN","NaN"
"201817","0.774156086135543","1.55325443435017","-0.00494226207908306","NaN","NaN","NaN"
"201818","0.547943116531089","1.32704146474572","-0.231155231683538","NaN","NaN","NaN"
"201819","0.696003279195624","1.47510162741025","-0.0830950690190023","NaN","NaN","NaN"
"201820","0.654919116110941","1.43401746432557","-0.124179232103685","NaN","NaN","NaN"
"201821","0.638456591597167","1.41755493981179","-0.14064175661746","NaN","NaN","NaN"
"201822","0.701943888408735","1.48104223662336","-0.0771544598058915","NaN","NaN","NaN"
"201823","0.566280230514177","1.3453785787288","-0.212818117700449","NaN","NaN","NaN"
"201824","0.754649885787713","1.53374823400234","-0.0244484624269131","NaN","NaN","NaN"
"201825","0.991034031305778","1.7701323795204","0.211935683091151","NaN","NaN","NaN"
"201826","0.912490776092831","1.69158912430746","0.133392427878205","NaN","NaN","NaN"
"201827","0.77299783552998","1.55209618374461","-0.00610051268464685","NaN","NaN","NaN"
"201828","0.953218438703769","1.7323167869184","0.174120090489143","NaN","NaN","NaN"
"201829","1.38121152654872","2.16030987476335","0.602113178334094","NaN","NaN","NaN"
"201830","1.17957010644776","1.95866845466238","0.400471758233129","NaN","NaN","NaN"
"201831","0.885503102950162","1.66460145116479","0.106404754735536","NaN","NaN","NaN"
"201832","1.15669416158608","1.93579250980071","0.377595813371456","NaN","NaN","NaN"
"201833","1.19967701152773","1.97877535974236","0.420578663313106","NaN","NaN","NaN"
"201834","1.02956106755556","1.80865941577018","0.250462719340931","NaN","NaN","NaN"
"201835","1.17385125972091","1.95294960793553","0.394752911506279","NaN","NaN","NaN"
"201836","1.14748937654549","1.92658772476012","0.368391028330868","NaN","NaN","NaN"
"201837","0.828094079312038","1.60719242752667","0.0489957310974119","NaN","NaN","NaN"
"201838","0.965060624571947","1.74415897278657","0.185962276357321","NaN","NaN","NaN"
"201839","1.21789533246177","1.99699368067639","0.438796984247142","NaN","NaN","NaN"
"201840","1.37940540817461","2.15850375638923","0.600307059959981","NaN","NaN","NaN"
"201841","1.56527632274763","2.34437467096226","0.786177974533008","NaN","NaN","NaN"
"201842","1.07306665598932","1.85216500420395","0.293968307774695","NaN","NaN","NaN"
"201843","1.10272376403707","1.8818221122517","0.323625415822448","NaN","NaN","NaN"
"201844","0.840840889777525","1.61993923799215","0.0617425415628987","NaN","NaN","NaN"
"201845","1.25638771995378","2.03548606816841","0.477289371739156","NaN","NaN","NaN"
"201846","0.611043402002499","1.39014175021713","-0.168054946212128","NaN","NaN","NaN"
"201847","0.949295776564581","1.72839412477921","0.170197428349954","NaN","NaN","NaN"
"201848","0.910607067374598","1.68970541558922","0.131508719159971","NaN","NaN","NaN"
"201849","0.39415670286472","1.17325505107935","-0.384941645349906","NaN","NaN","NaN"
"201850","0.660066356610936","1.43916470482556","-0.119031991603691","NaN","NaN","NaN"
"201851","0.893259596800192","1.67235794501482","0.114161248585566","NaN","NaN","NaN"
"201852","0.677684715281094","1.45678306349572","-0.101413632933533","NaN","NaN","NaN"
"201853","0.584001154861003","1.36309950307563","-0.195097193353624","NaN","NaN","NaN"
"201901","0.703964428858162","1.48306277707279","-0.0751339193564645","NaN","NaN","NaN"
"201902","0.759743664353545","1.53884201256817","-0.019354683861081","NaN","NaN","NaN"
"201903","0.695090191445772","1.4741885396604","-0.0840081567688543","NaN","NaN","NaN"
"201904","0.764578650847785","1.54367699906241","-0.0145196973668415","NaN","NaN","NaN"
"201905","0.897125064634076","1.6762234128487","0.11802671641945","NaN","NaN","NaN"
"201906","0.850454938985993","1.62955328720062","0.0713565907713667","NaN","NaN","NaN"
"201907","0.6474393227644","1.42653767097903","-0.131659025450227","NaN","NaN","NaN"
"201908","0.700250991566352","1.47934933978098","-0.0788473566482746","NaN","NaN","NaN"
"201909","0.849461486389912","1.62855983460454","0.0703631381752855","NaN","NaN","NaN"
"201910","0.681342526103799","1.46044087431843","-0.0977558221108274","NaN","NaN","NaN"
"201911","0.792064176174245","1.57116252438887","0.0129658279596181","NaN","NaN","NaN"
"201912","0.923572657570822","1.70267100578545","0.144474309356196","NaN","NaN","NaN"
"201913","0.857171462996717","1.63626981121134","0.0780731147820906","NaN","NaN","NaN"
"201914","0.96283455311655","1.74193290133118","0.183736204901924","NaN","NaN","NaN"
"201915","1.1078445754337","1.88694292364833","0.328746227219072","NaN","NaN","NaN"
"201916","0.887365163386766","1.66646351160139","0.10826681517214","NaN","NaN","NaN"
"201917","0.843343619710554","1.62244196792518","0.0642452714959277","NaN","NaN","NaN"
"201918","0.990957891551909","1.77005623976654","0.211859543337282","NaN","NaN","NaN"
"201919","1.07403388165313","1.85313222986776","0.294935533438504","NaN","NaN","NaN"
"201920","0.968225254477184","1.74732360269181","0.189126906262558","NaN","NaN","NaN"
"201921","0.864664341533411","1.64376268974804","0.0855659933187843","NaN","NaN","NaN"
"201922","0.882012755138875","1.6611111033535","0.102914406924249","NaN","NaN","NaN"
"201923","0.823240675231537","1.60233902344616","0.0441423270169102","NaN","NaN","NaN"
"201924","0.855809131345295","1.63490747955992","0.0767107831306686","NaN","NaN","NaN"
"201925","0.855284717445593","1.63438306566022","0.0761863692309666","NaN","NaN","NaN"
"201926","0.734809229852908","1.51390757806753","-0.0442891183617186","NaN","NaN","NaN"
"201927","0.768397425849015","1.54749577406364","-0.0107009223656117","NaN","NaN","NaN"
"201928","0.684397874654402","1.46349622286903","-0.0947004735602245","NaN","NaN","NaN"
"201929","0.724240558914071","1.5033389071287","-0.0548577893005558","NaN","NaN","NaN"
"201930","0.772555851811471","1.5516542000261","-0.00654249640315505","NaN","NaN","NaN"
"201931","0.634026848014261","1.41312519622889","-0.145071500200365","NaN","NaN","NaN"
"201932","0.626516488322727","1.40561483653735","-0.1525818598919","NaN","NaN","NaN"
"201933","0.713380958936888","1.49247930715151","-0.0657173892777387","NaN","NaN","NaN"
"201934","0.742647016257849","1.52174536447248","-0.0364513319567775","NaN","NaN","NaN"
"201935","0.551456185113099","1.33055453332773","-0.227642163101527","NaN","NaN","NaN"
"201936","0.737147609956932","1.51624595817156","-0.041950738257695","NaN","NaN","NaN"
"201937","0.798588072715723","1.57768642093035","0.0194897245010966","NaN","NaN","NaN"
"201938","0.60437504580067","1.3834733940153","-0.174723302413956","NaN","NaN","NaN"
"201939","0.698655377936091","1.47775372615072","-0.080442970278536","NaN","NaN","NaN"
"201940","1.10598579012373","1.88508413833835","0.326887441909101","NaN","NaN","NaN"
"201941","0.648867599567533","1.42796594778216","-0.130230748647093","NaN","NaN","NaN"
"201942","0.837960790562783","1.61705913877741","0.0588624423481567","NaN","NaN","NaN"
"201943","0.878247745711766","1.65734609392639","0.0991493974971398","NaN","NaN","NaN"
"201944","0.827590399962661","1.60668874817729","0.0484920517480348","NaN","NaN","NaN"
"201945","0.586070840339343","1.36516918855397","-0.193027507875283","NaN","NaN","NaN"
"201946","0.760555567873142","1.53965391608777","-0.0185427803414845","NaN","NaN","NaN"
"201947","0.797471012141453","1.57656936035608","0.0183726639268262","NaN","NaN","NaN"
"201948","0.515244994163193","1.29434334237782","-0.263853354051433","NaN","NaN","NaN"
"201949","0.719812635780804","1.49891098399543","-0.0592857124338225","NaN","NaN","NaN"
"201950","0.727920059153695","1.50701840736832","-0.0511782890609318","NaN","NaN","NaN"
"201951","0.692892094924414","1.47199044313904","-0.0862062532902124","NaN","NaN","NaN"
"201952","0.752660370716199","1.53175871893083","-0.0264379774984273","NaN","NaN","NaN"
"202001","0.942448440219417","1.72154678843404","0.16335009200479","NaN","NaN","NaN"
"202002","0.747329675351981","1.52642802356661","-0.031768672862646","NaN","NaN","NaN"
"202003","0.785113045706063","1.56421139392069","0.00601469749143633","NaN","NaN","NaN"
"202004","0.79609963967361","1.57519798788824","0.017001291458983","NaN","NaN","NaN"
"202005","0.764628925613139","1.54372727382777","-0.0144694226014879","NaN","NaN","NaN"
"202006","0.689001493314897","1.46809984152952","-0.0900968548997295","NaN","NaN","NaN"
"202007","0.777161565654207","1.55625991386883","-0.00193678256041963","NaN","NaN","NaN"
"202008","0.832918315667283","1.61201666388191","0.0538199674526566","NaN","NaN","NaN"
"202009","0.731014334628731","1.51011268284336","-0.0480840135858952","NaN","NaN","NaN"
"202010","0.810742967396091","1.58984131561072","0.031644619181464","NaN","NaN","NaN"
"202011","1.01689698303679","1.79599533125142","0.237798634822164","NaN","NaN","NaN"
"202012","0.751058786866294","1.53015713508092","-0.0280395613483322","NaN","NaN","NaN"
"202013","0.832258046539651","1.61135639475428","0.0531596983250242","NaN","NaN","NaN"
"202014","0.826760762472168","1.60585911068679","0.0476624142575412","NaN","NaN","NaN"
"202015","0.849505017571615","1.62860336578624","0.0704066693569882","NaN","NaN","NaN"
"202016","0.702943887674963","1.48204223588959","-0.0761544605396637","NaN","NaN","NaN"
"202017","0.791835646232508","1.57093399444713","0.012737298017881","NaN","NaN","NaN"
"202018","0.790630518688778","1.5697288669034","0.0115321704741517","NaN","NaN","NaN"
"202019","0.591284629836551","1.37038297805118","-0.187813718378076","NaN","NaN","NaN"
"202020","0.681344121924008","1.46044247013863","-0.0977542262906181","NaN","NaN","NaN"
"202021","0.758634876562983","1.53773322477761","-0.0204634716516433","NaN","NaN","NaN"
"202022","0.883616951119518","1.66271529933414","0.104518602904892","NaN","NaN","NaN"
"202023","1.03545584910362","1.81455419731824","0.256357500888989","NaN","NaN","NaN"
"202024","0.952820861343325","1.73191920955795","0.173722513128698","NaN","NaN","NaN"
"202025","1.15781264727175","1.93691099548638","0.378714299057129","NaN","NaN","NaN"
"202026","0.930326229472319","1.70942457768695","0.151227881257693","NaN","NaN","NaN"
"202027","0.927018935578662","1.70611728379329","0.147920587364036","NaN","NaN","NaN"
"202028","0.795646084437572","1.5747444326522","0.0165477362229454","NaN","NaN","NaN"
"202029","0.962584868453237","1.74168321666786","0.18348652023861","NaN","NaN","NaN"
"202030","0.797421598931939","1.57651994714657","0.0183232507173121","NaN","NaN","NaN"
"202031","0.857982994604293","1.63708134281892","0.0788846463896665","NaN","NaN","NaN"
"202032","0.897412836663603","1.67651118487823","0.118314488448976","NaN","NaN","NaN"
"202033","0.664284881561178","1.44338322977581","-0.114813466653448","NaN","NaN","NaN"
"202034","0.761460628715956","1.54055897693058","-0.0176377194986701","NaN","NaN","NaN"
"202035","0.845111693414031","1.62421004162866","0.0660133451994047","NaN","NaN","NaN"
"202036","0.728742156282415","1.50784050449704","-0.0503561919322113","NaN","NaN","NaN"
"202037","0.715943439904145","1.49504178811877","-0.0631549083104814","NaN","NaN","NaN"
"202038","0.762345995944777","1.5414443441594","-0.0167523522698491","NaN","NaN","NaN"
"202039","0.688913272831354","1.46801162104598","-0.0901850753832731","NaN","NaN","NaN"
"202040","0.733752762783497","1.51285111099812","-0.0453455854311297","NaN","NaN","NaN"
"202041","0.711048007349801","1.49014635556443","-0.068050340864826","NaN","NaN","NaN"
"202042","0.637461658189348","1.41656000640397","-0.141636690025278","NaN","NaN","NaN"
"202043","0.625422308779713","1.40452065699434","-0.153676039434913","NaN","NaN","NaN"
"202044","0.73161876001516","1.51071710822979","-0.0474795881994665","NaN","NaN","NaN"
"202045","0.744230977199882","1.52332932541451","-0.0348673710147445","NaN","NaN","NaN"
"202046","0.702633869762445","1.48173221797707","-0.0764644784521812","NaN","NaN","NaN"
"202047","0.713455954606728","1.49255430282135","-0.0656423936078984","NaN","NaN","NaN"
"202048","0.715513553797299","1.49461190201193","-0.063584794417328","NaN","NaN","NaN"
"202049","0.648141358297243","1.42723970651187","-0.130956989917384","NaN","NaN","NaN"
"202050","0.691628221043773","1.4707265692584","-0.0874701271708538","NaN","NaN","NaN"
"202051","0.727001398908406","1.50609974712303","-0.0520969493062207","NaN","NaN","NaN"
"202052","0.608194625589789","1.38729297380442","-0.170903722624837","NaN","NaN","NaN"
"202053","0.756153910377364","1.53525225859199","-0.0229444378372629","NaN","NaN","NaN"
"202101","0.775066077063839","1.55416442527847","-0.00403227115078749","NaN","NaN","NaN"
"202102","0.714460420970424","1.49355876918505","-0.0646379272442023","NaN","NaN","NaN"
"202103","0.692963197233941","1.47206154544857","-0.0861351509806856","NaN","NaN","NaN"
"202104","0.779081648935231","1.55817999714986","-1.66992793952311e-05","NaN","NaN","NaN"
"202105","0.775241597051004","1.55433994526563","-0.00385675116362288","NaN","NaN","NaN"
"202106","0.710570371663858","1.48966871987848","-0.0685279765507689","NaN","NaN","NaN"
"202107","0.827735069631496","1.60683341784612","0.0486367214168695","NaN","NaN","NaN"
"202108","0.788593431124017","1.56769177933864","0.00949508290939063","NaN","NaN","NaN"
"202109","0.773607797145353","1.55270614535998","-0.00549055106927382","NaN","NaN","NaN"
"202110","0.910362906155197","1.68946125436982","0.13126455794057","NaN","NaN","NaN"
"202111","0.913353398558212","1.69245174677284","0.134255050343585","NaN","NaN","NaN"
"202112","0.821642388300231","1.60074073651486","0.0425440400856049","NaN","NaN","NaN"
"202113","0.846457451267858","1.62555579948248","0.0673591030532312","NaN","NaN","NaN"
"202114","0.826819502662523","1.60591785087715","0.047721154447896","NaN","NaN","NaN"
"202115","0.901831108951404","1.68092945716603","0.122732760736777","NaN","NaN","NaN"
"202116","0.793366288425635","1.57246463664026","0.0142679402110079","NaN","NaN","NaN"
"202117","0.890350521549838","1.66944886976446","0.111252173335211","NaN","NaN","NaN"
"202118","0.771316151204032","1.55041449941866","-0.00778219701059431","NaN","NaN","NaN"
"202119","0.892139155411271","1.6712375036259","0.113040807196645","NaN","NaN","NaN"
"202120","0.709361293143545","1.48845964135817","-0.069737055071082","NaN","NaN","NaN"
"202121","0.772947056189921","1.55204540440455","-0.00615129202470536","NaN","NaN","NaN"
"202122","0.731683084930444","1.51078143314507","-0.0474152632841828","NaN","NaN","NaN"
"202123","0.688448716149179","1.46754706436381","-0.0906496320654473","NaN","NaN","NaN"
"202124","0.729788166258906","1.50888651447353","-0.0493101819557205","NaN","NaN","NaN"
"202125","0.757423156942359","1.53652150515699","-0.021675191272268","NaN","NaN","NaN"
"202126","0.710110359815676","1.4892087080303","-0.0689879883989506","NaN","NaN","NaN"
"202127","0.661208632730546","1.44030698094517","-0.117889715484081","NaN","NaN","NaN"
"202128","0.905791516590965","1.68488986480559","0.126693168376339","NaN","NaN","NaN"
"202129","0.723031087509317","1.50212943572394","-0.0560672607053099","NaN","NaN","NaN"
"202130","0.693110160686052","1.47220850890068","-0.0859881875285746","NaN","NaN","NaN"
"202131","0.717414290395424","1.49651263861005","-0.0616840578192022","NaN","NaN","NaN"
"202132","0.702704774712744","1.48180312292737","-0.0763935735018827","NaN","NaN","NaN"
"202133","0.709339350508446","1.48843769872307","-0.0697589977061807","NaN","NaN","NaN"
"202134","0.825100248816646","1.60419859703127","0.0460019006020197","NaN","NaN","NaN"
"202135","0.862691963862629","1.64179031207726","0.0835936156480024","NaN","NaN","NaN"
"202136","0.627787048986759","1.40688539720139","-0.151311299227867","NaN","NaN","NaN"
"202137","0.735842247476459","1.51494059569109","-0.0432561007381679","NaN","NaN","NaN"
"202138","0.726488915006462","1.50558726322109","-0.0526094332081646","NaN","NaN","NaN"
"202139","0.651069580422069","1.4301679286367","-0.128028767792557","NaN","NaN","NaN"
"202140","0.654404431158621","1.43350277937325","-0.124693917056006","NaN","NaN","NaN"
"202141","0.651268544903017","1.43036689311764","-0.12782980331161","NaN","NaN","NaN"
"202142","0.683603140576752","1.46270148879138","-0.0954952076378742","NaN","NaN","NaN"
"202143","0.618267292695805","1.39736564091043","-0.160831055518822","NaN","NaN","NaN"
"202144","0.72172176160159","1.50082010981622","-0.0573765866130364","NaN","NaN","NaN"
"202145","0.687305778195516","1.46640412641014","-0.0917925700191102","NaN","NaN","NaN"
"202146","0.627479413250395","1.40657776146502","-0.151618934964231","NaN","NaN","NaN"
"202147","0.655278423435991","1.43437677165062","-0.123819924778636","NaN","NaN","NaN"
"202148","0.698092835575046","1.47719118378967","-0.081005512639581","NaN","NaN","NaN"
"202149","0.669366398641566","1.44846474685619","-0.109731949573061","NaN","NaN","NaN"
"202150","0.635917630598808","1.41501597881343","-0.143180717615819","NaN","NaN","NaN"
"202151","0.822132440968233","1.60123078918286","0.0430340927536063","NaN","NaN","NaN"
"202152","0.704873804343431","1.48397215255806","-0.074224543871195","NaN","NaN","NaN"
"202201","0.747168596761525","1.52626694497615","-0.031929751453102","NaN","NaN","NaN"
"202202","0.721612852716279","1.50071120093091","-0.0574854954983477","NaN","NaN","NaN"
"202203","0.964770149827959","1.74386849804259","0.185671801613332","NaN","NaN","NaN"
"202204","0.723201909351918","1.50230025756654","-0.0558964388627087","NaN","NaN","NaN"
"202205","0.874350628460872","1.6534489766755","0.0952522802462455","NaN","NaN","NaN"
"202206","0.712881357244669","1.4919797054593","-0.0662169909699574","NaN","NaN","NaN"
"202207","0.8108254577747","1.58992380598933","0.031727109560074","NaN","NaN","NaN"
"202208","0.62913108929903","1.40822943751366","-0.149967258915596","NaN","NaN","NaN"
"202209","0.798162542354946","1.57726089056957","0.019064194140319","NaN","NaN","NaN"
"202210","0.818609950914353","1.59770829912898","0.0395116026997266","NaN","NaN","NaN"
"202211","0.804639785143414","1.58373813335804","0.0255414369287875","NaN","NaN","NaN"
"202212","0.772240777408849","1.55133912562348","-0.00685757080577734","NaN","NaN","NaN"
"202213","0.921031152792184","1.70012950100681","0.141932804577557","NaN","NaN","NaN"
"202214","0.792936604380868","1.57203495259549","0.0138382561662417","NaN","NaN","NaN"
"202215","0.87765605532715","1.65675440354178","0.0985577071125232","NaN","NaN","NaN"
"202216","0.80330486563551","1.58240321385014","0.0242065174208833","NaN","NaN","NaN"
"202217","0.811149425563835","1.59024777377846","0.0320510773492081","NaN","NaN","NaN"
"202218","0.74326040418981","1.52235875240444","-0.0358379440248161","NaN","NaN","NaN"
"202219","0.722548635996786","1.50164698421141","-0.0565497122178405","NaN","NaN","NaN"
"202220","0.817624105969827","1.59672245418445","0.0385257577552001","NaN","NaN","NaN"
"202221","0.707879005954323","1.48697735416895","-0.0712193422603037","NaN","NaN","NaN"
"202222","0.847233944799636","1.62633229301426","0.0681355965850096","NaN","NaN","NaN"
"202223","0.78321637363237","1.562314721847","0.00411802541774343","NaN","NaN","NaN"
"202224","0.687459950394566","1.46655829860919","-0.0916383978200603","NaN","NaN","NaN"
"202225","0.75439283891609","1.53349118713072","-0.0247055092985364","NaN","NaN","NaN"
"202226","0.687547699384827","1.46664604759945","-0.0915506488297992","NaN","NaN","NaN"
"202227","NaN","NaN","NaN","0.745396255216633","-0.0336877768830169","1.52448028731628"
"202228","NaN","NaN","NaN","0.70828904410178","-0.099804957417495","1.51638304562105"
"202229","NaN","NaN","NaN","0.775949182252287","-0.0364600707649139","1.58835843526949"
"202230","NaN","NaN","NaN","0.771176217014216","-0.0452180899093289","1.58757052393776"
"202231","NaN","NaN","NaN","0.732111695343283","-0.0869308828964251","1.55115427358299"
"202232","NaN","NaN","NaN","0.810203906682009","-0.0166993238112811","1.6371071371753"
"202233","NaN","NaN","NaN","0.791606870315776","-0.035670760098779","1.61888450073033"
"202234","NaN","NaN","NaN","0.787023891968931","-0.0416429471604278","1.61569073109829"
"202235","NaN","NaN","NaN","0.811351921822087","-0.0239694705413034","1.64667331418548"
